Original_Taxon_ID,CC1_1,CC1_2,CC1_3,CC2_1,CC2_2,CC2_3,CC3_1,CC3_2,CC3_3,CC4_1,CC4_2,CC4_3,CC5_1,CC5_2,CC5_3,CC6_1,CC6_2,CC6_3,CC7_1,CC7_2,CC7_3,CZ1_1,CZ1_2,CZ1_3,CZ2_1,CZ2_2,CZ2_3,CZ3_1,CZ3_2,CZ3_3,CZ4_1,CZ4_2,CZ4_3,CZ5_1,CZ5_2,CZ5_3,CZ6_1,CZ6_2,CZ6_3,TX1_1,TX1_2,TX1_3,TX2_1,TX2_2,TX2_3,TX3_1,TX3_2,TX3_3,TX4_1,TX4_2,TX4_3,TX5_1,TX5_2,TX5_3,TX6_1,TX6_2,TX6_3
3228929,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.806084546475439,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-1.8572967115053491,-1.893647863821685,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-1.5168476867456886,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.546968317501591,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-1.4608942947297048,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-1.5910515474561344,-1.3648661408147191,-4.084082986955226,-1.2983138255900033,-4.213334430201366,-3.977651326173169,-4.030503849346772,-1.3340501956926625,-1.661475791915381,-3.6590625289444896,-1.3724976002719456,-2.021447316861326,-1.0156115439184545,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
1539298,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.2459491489599719,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-1.444336823025317,-3.8056210692008863,-1.5699288594605298,-1.4084883301099276,-1.163251775514746,-2.024350796168515,-1.4583297925638394,-3.7952960204201664,-3.961629590853122,-1.3413233967667955,-1.5395704818062144,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-1.5479056717193345,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-1.1641954453525676,-1.445025657339968,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-1.2473344573179395,-1.7112923885574864,-4.011343817472445,-4.22425748666523,-1.346216661951467,-3.763674598167558,-1.9961259092205241
1633874,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.7054814783384118,-3.6575793473588254,-3.773666980929165,-1.3227647851371214,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-1.3573254460356874,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-4.422246068966886,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-1.4955119003622057,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-1.054455411187539,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-1.678062924445764,-1.690288541249347,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-1.4927446763851688,-4.030503849346772,-3.818956845480663,-1.59693727077781,-3.6590625289444896,-1.5956411515861553,-1.8543932321981598,-1.6134485446740747,-1.5162072855630195,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2866628,-0.7333657551685646,-4.0886324382629216,-1.1133187891596488,-1.3000163702302476,-0.8849906251190442,-0.729144543205742,-0.9973423847024936,-1.4853546724584472,-3.5933912250967657,-1.011154671605551,-1.210140972096688,-3.920321648498572,-1.092943893277135,-1.3573254460356874,-3.8056210692008863,-1.3467853081463201,-0.8286698348569854,-1.1060933616747977,-0.6155835791965663,-0.6026636825061193,-3.7952960204201664,-0.8261353749239722,-1.0359417472156136,-0.6232797499320593,-1.385048744023618,-1.1853569720583663,-1.111382578637524,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-0.8313118598733293,-1.1722748680601804,-0.9012747308023084,-3.94600785757259,-1.2219688709077876,-1.4608942947297048,-3.803175317332364,-0.9272445981157706,-3.985947369244471,-3.8349787530181616,-0.743753687068931,-0.5916762525812373,-1.599176337167226,-0.8128060098083023,-0.4521343145078034,-1.4927446763851688,-4.030503849346772,-1.0463681232408817,-0.8431654684014296,-3.6590625289444896,-4.080547801374156,-1.0520467596732224,-1.1781304734162292,-0.8920529764900258,-0.7756718034838541,-3.763674598167558,-1.9961259092205241
2967302,-4.13456313683072,-1.0441100005394985,-1.256419632800322,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-1.2486568129833997,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-1.2812643188833137,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.7265937791585189,-1.3974007476217958,-3.961629590853122,-1.3413233967667955,-4.178627811421473,-1.4720601210132478,-1.254349843545318,-4.155905016360947,-0.7376515278168836,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.5479018957273607,-3.94600785757259,-0.8965464704731598,-3.945800944517705,-0.8587363381659237,-1.4197210832135645,-1.4209980117829342,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
1389011,-4.13456313683072,-4.0886324382629216,-3.821368990261859,-1.357174784070196,-3.6575793473588254,-3.773666980929165,-1.4898188698002874,-1.4853546724584472,-3.5933912250967657,-1.960235226302697,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-1.4077257964025156,-1.5699288594605298,-1.6496503869268153,-3.996465119570962,-2.024350796168515,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-1.2882560535253083,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.599176337167226,-4.0709025478297844,-1.815439157402995,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-1.018145207997541,-1.3032936163702353,-1.6593081292036929,-1.1385772971732226,-1.1246172685522997,-1.9961259092205241
669502,-1.6496564870427197,-1.0929001647089307,-0.825636716707868,-4.190388128126412,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-1.320714419412886,-4.05483550924853,-4.047545659725186,-1.5985698467725915,-4.422246068966886,-1.893647863821685,-1.310389370632166,-3.961629590853122,-1.0900089684858894,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-0.9744127035140027,-1.4599569405119612,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-1.4608942947297048,-1.0951251162301538,-3.817616356011935,-3.985947369244471,-1.0017654089619454,-1.080225923690144,-1.2107154609874606,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
1930764,-1.7366678640323494,-4.0886324382629216,-0.9309972323656943,-1.7054814783384118,-1.172672697570825,-1.3757717081307943,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-1.212271447396362,-1.7860910738370803,-1.444336823025317,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.2470206988966326,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-1.447854815258737,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-1.5880520964461002,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.5191336294936897,-1.2983138255900033,-4.213334430201366,-3.977651326173169,-4.030503849346772,-1.3340501956926625,-4.369525993017591,-3.6590625289444896,-1.4414904717588972,-2.021447316861326,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2921416,-4.13456313683072,-1.1441934590964813,-3.821368990261859,-4.190388128126412,-1.018522017743567,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-2.0472466032923267,-1.4513030289135758,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-4.05483550924853,-1.5626390099371856,-1.3574077899557038,-2.024350796168515,-1.5189544143802745,-1.156238690804908,-3.961629590853122,-3.980380726382054,-1.613678453959936,-1.4720601210132478,-3.8934071731605764,-1.7580097435625763,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-1.054455411187539,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-0.8587363381659237,-1.2526669985503984,-1.2133586470046898,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
786,-4.13456313683072,-1.6907371654645509,-3.821368990261859,-1.7924928553280415,-3.6575793473588254,-1.065616779826955,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-3.920321648498572,-1.7860910738370803,-1.444336823025317,-3.8056210692008863,-1.6569402364501595,-1.6496503869268153,-3.996465119570962,-4.422246068966886,-4.291543136620056,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-1.23089806419636,-1.0601938291043602,-4.155905016360947,-1.112344977258294,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-1.2377469674235213,-3.94600785757259,-3.7869182283693243,-1.4608942947297048,-0.8587363381659237,-3.817616356011935,-0.8504531533153212,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.3114942647154453,-1.2983138255900033,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-3.911166019413004,-3.763674598167558,-1.9961259092205241
3239304,-1.301349792774504,-1.6907371654645509,-0.9309972323656943,-1.482337927024202,-3.6575793473588254,-0.8292280017627247,-1.2486568129833997,-1.4853546724584472,-3.5933912250967657,-1.5547701181945328,-0.9588265438157819,-1.5224263757002015,-1.6190369891739143,-3.8422320958236877,-0.9152493113047218,-1.4157781796332718,-1.2143323156689698,-1.5985698467725915,-1.7141958678646758,-0.8575559321349093,-0.6598018044910168,-1.1284162467969057,-1.2723305252798438,-4.178627811421473,-1.23089806419636,-0.7579129572314267,-1.7580097435625763,-0.8711829204414063,-0.8860678396111159,-2.02265684160591,-0.7667733387357583,-3.9448635902999616,-1.1125838244695152,-1.4611012077845897,-1.3890229555709537,-1.4608942947297048,-1.2382259598708272,-0.7730939182885121,-0.8078935388965252,-1.437083480219791,-4.075958197244135,-1.4826491764711025,-1.0883507134012356,-1.2983138255900033,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-0.9667270402465635,-1.3657793253691874,-1.9961259092205241
164514,-4.13456313683072,-0.869756613394721,-0.38738178577671256,-4.190388128126412,-1.0926299898972887,-0.5547911560609644,-1.4028074928106578,-1.4853546724584472,-3.5933912250967657,-4.445141876090697,-3.8491983017119464,-1.4354149987105718,-1.6190369891739143,-1.444336823025317,-3.8056210692008863,-4.05483550924853,-1.5626390099371856,-1.5115584697829618,-4.422246068966886,-4.291543136620056,-1.3974007476217958,-3.961629590853122,-3.980380726382054,-4.178627811421473,-1.4720601210132478,-1.408500523372576,-4.155905016360947,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-1.23795765647038,-1.147860898754066,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-1.9716307202192205,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-1.1385772971732226,-3.763674598167558,-1.9961259092205241
212663,-1.6496564870427197,-4.0886324382629216,-3.821368990261859,-0.22009621457429018,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.6725531538509162,-3.8491983017119464,-3.920321648498572,-1.6990796968474506,-0.8977931166572475,-3.8056210692008863,-4.05483550924853,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.2958108630660647,-3.7952960204201664,-1.2535793897509118,-3.980380726382054,-4.178627811421473,-1.3050060363500817,-1.1208184509207952,-4.155905016360947,-3.5102402500566647,-1.2607612890525264,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-1.112794513516374,-3.7869182283693243,-3.945800944517705,-1.4052800445339932,-3.817616356011935,-3.985947369244471,-1.437083480219791,-4.075958197244135,-1.690288541249347,-4.084082986955226,-1.0751702742757936,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-1.8045766355560544,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-4.22425748666523,-1.5132707466146331,-3.763674598167558,-1.9961259092205241
2559928,-1.7366678640323494,-1.198260680366757,-0.9309972323656943,-1.3000163702302476,-3.6575793473588254,-0.8292280017627247,-0.9973423847024936,-1.4853546724584472,-0.8208025028569845,-1.6119285320344812,-0.8534660281579556,-1.3553722910370354,-4.183986346635451,-1.0696433735839066,-1.4077257964025156,-1.282246787008749,-4.047545659725186,-1.0007328460169713,-4.422246068966886,-1.5834929355178455,-1.0872458193179564,-1.5637343180547512,-1.1471673823258377,-1.1341053736980498,-3.8699553938116185,-0.7153533428126306,-1.2114660371945067,-0.41919779669834867,-3.658656561850897,-2.02265684160591,-0.900304731360281,-1.2368133891977515,-3.9457971685257314,-3.94600785757259,-0.8424792492028841,-1.0554291866215406,-0.5450787793108818,-3.817616356011935,-0.8949049158861548,-3.8349787530181616,-1.3033694750043536,-4.255237898710884,-0.9485887710260767,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-1.0860648701803317,-3.818956845480663,-1.7304686634023327,-3.6590625289444896,-1.5155984439126189,-1.3748201519362735,-1.526437167684445,-1.826362213866859,-1.2721086897977454,-1.2787679483795578,-1.9961259092205241
715451,-1.1388308632767292,-1.2554190942067054,-1.1133187891596488,-1.2459491489599719,-3.6575793473588254,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.500702896924257,-3.8491983017119464,-1.4354149987105718,-1.6190369891739143,-3.8422320958236877,-0.861182090034446,-4.05483550924853,-1.339495458622976,-3.996465119570962,-1.2867518530377362,-1.6524858070047972,-0.3613088159350202,-1.2535793897509118,-1.0900089684858894,-1.2341888322550325,-1.3050060363500817,-3.8934071731605764,-1.064862563002631,-0.6770269060004486,-0.7682848039547325,-2.02265684160591,-0.7667733387357583,-1.054491832403797,-1.1125838244695152,-3.94600785757259,-1.0143295061295432,-1.5479056717193345,-0.7586528796089409,-3.817616356011935,-1.5010407194564706,-3.8349787530181616,-1.1855864393479703,-1.1641954453525676,-0.9485887710260767,-1.6730072750314138,-1.1688119924779428,-3.977651326173169,-1.0347715757927811,-3.818956845480663,-1.9716307202192205,-3.6590625289444896,-1.190176043477991,-1.0520467596732224,-1.526437167684445,-1.7393508368772292,-1.5132707466146331,-3.763674598167558,-1.9961259092205241
2175632,-1.090040699107297,-4.0886324382629216,-3.821368990261859,-0.7891907464642567,-3.6575793473588254,-1.2887603311411646,-3.887714142598658,-1.4853546724584472,-0.9543338954815073,-0.6609522421724363,-1.1411481006097364,-3.920321648498572,-0.5464001869090653,-1.277282738362151,-0.8098887956468954,-1.0103130715251072,-0.5818097569254594,-1.2884149184687521,-0.3791948011323356,-0.5073535027017946,-3.7952960204201664,-1.5637343180547512,-3.980380726382054,-0.6232797499320593,-1.23089806419636,-1.1208184509207952,-1.2114660371945067,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-1.4599569405119612,-0.4194366439095698,-1.173419135332809,-0.6514240124401747,-1.112587600461489,-3.803175317332364,-0.984403011955719,-3.985947369244471,-3.8349787530181616,-0.743753687068931,-0.4265965022217886,-1.193711229059062,-0.4599846351855601,-0.5497727840717195,-0.7587755013049686,-0.47515578785735846,-1.1109066443784528,-1.4250870138511509,-3.6590625289444896,-0.3916683472602194,-1.5861292456034803,-1.6134485446740747,-0.697896962049068,-3.911166019413004,-0.991085875927777,-1.9961259092205241
1443036,-1.361974414590939,-1.3160437160231404,-1.3364623404738585,-1.7924928553280415,-0.5665368940005093,-0.8292280017627247,-1.3227647851371214,-1.4853546724584472,-0.8208025028569845,-1.3096476601615477,-1.0159849576557303,-1.2812643188833137,-1.2395473674690107,-0.7977096581002647,-3.8056210692008863,-1.3467853081463201,-1.6496503869268153,-3.996465119570962,-1.7831887393516275,-4.291543136620056,-0.7995637468661756,-0.8261353749239722,-1.4954740765940535,-1.3454144673652566,-0.8742231202576276,-1.254349843545318,-1.2655332584647825,-0.41919779669834867,-1.0195992322356386,-2.02265684160591,-0.8313118598733293,-0.7668097599520158,-0.4800612657260048,-1.3069505279573317,-3.7869182283693243,-1.4608942947297048,-0.8074430437783731,-1.4197210832135645,-0.8078935388965252,-0.8905397738517213,-4.075958197244135,-1.7703312489228833,-0.8652071620870259,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-1.2579151271069908,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-1.3079590791343745,-4.4193425896596965,-4.011343817472445,-1.5852001570499712,-1.5132707466146331,-1.2787679483795578,-1.9961259092205241
2026193,-1.42651293572851,-1.0441100005394985,-0.825636716707868,-1.3000163702302476,-1.172672697570825,-3.773666980929165,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.806084546475439,-3.8491983017119464,-1.5224263757002015,-0.6286382851460375,-0.9518603379275232,-1.4077257964025156,-1.3467853081463201,-0.9565032063668699,-1.2884149184687521,-4.422246068966886,-1.4583297925638394,-1.0227072981803853,-1.1890408686133407,-1.5824854535836832,-4.178627811421473,-1.1619051927094084,-1.4955119003622057,-4.155905016360947,-3.5102402500566647,-1.0937072043893603,-2.02265684160591,-3.5393620609755394,-0.9003411525765386,-1.2377469674235213,-0.8105136416434404,-1.147860898754066,-3.945800944517705,-1.1641179877171055,-1.3327097062239348,-1.4209980117829342,-1.437083480219791,-1.2427448531879186,-1.857342625912513,-1.2508696428990103,-4.0709025478297844,-1.7284277804133654,-3.977651326173169,-1.2579151271069908,-3.818956845480663,-1.59693727077781,-3.6590625289444896,-4.080547801374156,-1.528970831763532,-1.3032936163702353,-4.22425748666523,-0.30024810676877944,-3.763674598167558,-1.9961259092205241
57372,-1.5696137793691833,-0.7564279280877177,-0.9881556462056427,-1.1458656904029891,-0.9495291462566153,-0.5155704429076828,-1.4898188698002874,-1.4853546724584472,-0.6489522459303254,-2.0472466032923267,-3.8491983017119464,-3.920321648498572,-4.183986346635451,-3.8422320958236877,-3.8056210692008863,-1.6569402364501595,-1.4825963022636492,-3.996465119570962,-4.422246068966886,-1.893647863821685,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-3.8934071731605764,-1.7580097435625763,-3.5102402500566647,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-0.9128035594361994,-3.817616356011935,-0.6186515392579968,-1.437083480219791,-4.075958197244135,-4.255237898710884,-1.1396440077887862,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-4.080547801374156,-4.4193425896596965,-4.011343817472445,-1.826362213866859,-3.911166019413004,-3.763674598167558,-1.9961259092205241
2119,-0.9990689209015704,-0.7927955722585924,-0.9881556462056427,-1.099345674768096,-3.6575793473588254,-0.9404536368729488,-1.2486568129833997,-1.4853546724584472,-3.5933912250967657,-1.1870453380692152,-0.6303224768437459,-0.9245893749445813,-1.475936145533241,-3.8422320958236877,-3.8056210692008863,-1.221622165192314,-0.7153411495499822,-0.49995755810448195,-2.024350796168515,-1.7265937791585189,-0.8508570412537262,-1.396680233391585,-3.980380726382054,-1.6937211616334724,-0.9795836359154539,-0.8976748996065855,-1.2655332584647825,-0.945290892595128,-1.1737499120628967,-2.02265684160591,-3.5393620609755394,-1.4599569405119612,-1.3808478110641946,-1.112794513516374,-3.7869182283693243,-3.945800944517705,-1.0951251162301538,-3.817616356011935,-1.0415083900780306,-3.8349787530181616,-1.511008839782598,-4.255237898710884,-0.2774204971849068,-1.5059531903682477,-1.815439157402995,-3.977651326173169,-1.5455971995587716,-3.818956845480663,-4.369525993017591,-3.6590625289444896,-1.2473344573179395,-2.021447316861326,-4.011343817472445,-4.22425748666523,-1.0207942615168393,-1.2787679483795578,-1.9961259092205241
2887345,-1.361974414590939,-0.869756613394721,-0.7303265369035428,-0.93229159010493,-0.39948280933734326,-0.5155704429076828,-0.8919818690446673,-1.4853546724584472,-0.8208025028569845,-1.500702896924257,-3.8491983017119464,-0.39396112388241056,-1.0484921307063013,-0.664178265475742,-0.6275672388529405,-0.6875396792620561,-1.2749569374854048,-0.08444211414281622,-4.422246068966886,-1.2470206988966326,-0.7042535670618504,-1.4767229410651215,-3.980380726382054,-4.178627811421473,-0.7789129404533024,-1.254349843545318,-1.5909556588994103,-0.41919779669834867,-0.567614108492581,-2.02265684160591,-3.5393620609755394,-1.3058062606847032,-1.306739838910473,-1.0015688784061498,-3.7869182283693243,-1.4608942947297048,-0.5450787793108818,-0.7730939182885121,-1.0955756113483064,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-4.084082986955226,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-4.030503849346772,-3.818956845480663,-1.59693727077781,-3.6590625289444896,-1.5155984439126189,-1.8543932321981598,-1.3032936163702353,-1.6593081292036929,-0.9154337458590129,-1.3657793253691874,-1.9961259092205241
1937004,-1.5696137793691833,-4.0886324382629216,-3.821368990261859,-4.190388128126412,-1.0926299898972887,-3.773666980929165,-0.9973423847024936,-1.4853546724584472,-1.195495952298395,-4.445141876090697,-0.9588265438157819,-1.3553722910370354,-1.5449290170201926,-3.8422320958236877,-3.8056210692008863,-1.6569402364501595,-4.047545659725186,-3.996465119570962,-4.422246068966886,-1.7265937791585189,-3.7952960204201664,-3.961629590853122,-3.980380726382054,-4.178627811421473,-3.8699553938116185,-1.408500523372576,-4.155905016360947,-3.5102402500566647,-3.658656561850897,0.3752384311924608,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-3.803175317332364,-3.817616356011935,-3.985947369244471,-3.8349787530181616,-4.075958197244135,-4.255237898710884,-1.445025657339968,-4.0709025478297844,-4.213334430201366,-0.5764539445110137,-4.030503849346772,-3.818956845480663,-0.8730184315511109,-1.261167256146119,-4.080547801374156,-0.430358543095422,-1.2387550952326642,-4.22425748666523,0.21596836563208788,-1.055624397065348,-1.9961259092205241
2003316,-0.838726270826391,0.1740474387783939,-0.48916448008665503,-1.2459491489599719,-1.172672697570825,-1.2087176234676282,-0.36135361798249654,-1.4853546724584472,-3.5933912250967657,-1.5547701181945328,-0.7137040857827968,-1.4354149987105718,-4.183986346635451,-1.3573254460356874,-1.320714419412886,-1.4898861517869935,-1.1031066805587457,-1.052026140404522,-4.422246068966886,-1.2958108630660647,-0.9620826763639503,-1.4767229410651215,-1.4154313689205171,-4.178627811421473,-1.0367420497554023,-0.9489681939941361,-1.1601727428069561,-0.7376515278168836,-3.658656561850897,-2.02265684160591,-3.5393620609755394,-3.9448635902999616,-3.9457971685257314,-0.9014854198491671,-1.302011578581324,-1.4608942947297048,-0.5073384513280348,-3.817616356011935,-0.99021509569048,-3.8349787530181616,-1.4369008676288764,-4.255237898710884,-1.193711229059062,-4.0709025478297844,-4.213334430201366,-0.719554788151687,-1.6326085765484013,-3.818956845480663,-1.111429454996109,-3.6590625289444896,-1.682652528575785,-1.2838483737305468,-1.3032936163702353,-1.1797350489418066,-3.911166019413004,-3.763674598167558,-1.9961259092205241
3068305,-1.090040699107297,-1.3805822371607115,-1.256419632800322,-1.1946558545724213,-1.0926299898972887,-1.2087176234676282,-3.887714142598658,-1.4853546724584472,-3.5933912250967657,-1.3096476601615477,-1.210140972096688,-0.9245893749445813,-1.6990796968474506,-1.2031747662084293,-1.320714419412886,-0.8359596843803296,-1.2749569374854048,-1.0007328460169713,-4.422246068966886,-0.8575559321349093,-1.0872458193179564,-3.961629590853122,-3.980380726382054,-4.178627811421473,-0.7344611778824688,-1.3284578156990396,-1.5909556588994103,-1.0253336002686644,-3.658656561850897,0.4622498081820905,-1.054455411187539,-3.9448635902999616,-3.9457971685257314,-3.94600785757259,-3.7869182283693243,-3.945800944517705,-1.4052800445339932,-0.984403011955719,-1.2778971681422608,-1.1959214234029032,-4.075958197244135,-1.690288541249347,-1.3760327858530164,-4.0709025478297844,-4.213334430201366,-3.977651326173169,-1.4655544918852352,-3.818956845480663,-1.8846193432295908,-0.8864738067047084,-1.3079590791343745,-4.4193425896596965,-0.7155069514681163,-1.5162072855630195,-1.2721086897977454,-1.3657793253691874,-1.9961259092205241
